"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.83",16.6314743510123,97.5550381033023,2.44496189669772,85.2866242038217,27.8349443924748,19.8229407236336,60.3234470541174,1339,6712,231,9217,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.84",15.4514967084834,97.7773073666384,2.22269263336156,85.5570839064649,26.1756970015781,18.480004753699,59.9005657466141,1244,6807,210,9238,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.85",14.4081480561421,97.9149026248942,2.08509737510584,85.4826823876197,24.6598639455782,17.281964184619,59.4948282759015,1160,6891,197,9251,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.86",13.3647994038008,98.0524978831499,1.94750211685013,85.3968253968254,23.1124476425733,16.0769782452785,59.0890908051889,1076,6975,184,9264,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.87",12.5822879145448,98.1795088907705,1.82049110922947,85.4852320675106,21.9359029883066,15.1696666566833,58.7976455797474,1013,7038,172,9276,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.88",11.9860886846354,98.3065198983912,1.6934801016088,85.7777777777778,21.0331299040976,14.4768819946593,58.5919195382593,965,7086,160,9288,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.89",11.0421065706123,98.3700254022015,1.62997459779848,85.2348993288591,19.5513525401364,13.3696273347971,58.1918966798103,889,7162,154,9294,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.9",10.0608620047199,98.4335309060119,1.56646909398814,84.5511482254697,17.982017982018,12.2127736565949,57.7747299845705,810,7241,148,9300,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.91",9.36529623649236,98.4441151566469,1.55588484335309,83.684794672586,16.8453976764969,11.3880078537985,57.4604263100749,754,7297,147,9301,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.92",8.45857657433859,98.5817104149026,1.41828958509738,83.5582822085889,15.3620572975412,10.3122444653079,57.1175495742614,681,7370,134,9314,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.93",7.73816917153149,98.7298899237934,1.27011007620661,83.8492597577389,14.1687514214237,9.45457856557502,56.8661066346648,623,7428,120,9328,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.94",6.66997888461061,98.7933954276037,1.20660457239627,82.4884792626728,12.3419903470467,8.17227210470248,56.4089376535802,537,7514,114,9334,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.95",5.91230902993417,98.9839119390347,1.01608806096528,83.2167832167832,11.0402412153543,7.26141078838174,56.1632093262472,476,7575,96,9352,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.96",5.09253508880884,99.0580016934801,0.941998306519898,82.1643286573146,9.5906432748538,6.26853805461273,55.8260472026973,410,7641,89,9359,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.97",4.2851819649733,99.3120237087214,0.68797629127858,84.1463414634146,8.15506441318993,5.28913963328632,55.5917480998914,345,7706,65,9383,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.98",3.2790957645013,99.4707874682473,0.529212531752754,84.0764331210191,6.31201434548715,4.05929023925211,55.2145836904966,264,7787,50,9398,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.99",2.06185567010309,99.608382726503,0.391617273497036,81.7733990147783,4.02229222195299,2.56117505477212,54.7288416480942,166,7885,37,9411,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  1",0,100,0,NA,NA,NA,53.9916566660952,0,8051,0,9448,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  random_rate",44.466525897404,0.556461001164144,44.3538998835856,46.0687170248359,45.2534445708507,197.898686679174,50.5028571428571,3580,4471,4191,5258,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  random_50",49.7950565147187,0.50195787914065,49.804212085935,46.0011474469306,47.8229750685912,204.868154158215,50.0114285714286,4009,4042,4706,4743,2,1,6,2880,"longTermPlayer"
