"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.8867769564707,70.873418680403,85.8821369561227,54.8867769564707,9356,0,7690,0,3,5
"long_cut =  10 ; prob =  0.2",89.7660326544353,34.5297141311209,65.4702858688791,42.3489240053998,57.5482896298694,73.3421349396265,53.7991779213153,5333,608,7260,3829,3,5
"long_cut =  10 ; prob =  0.21",88.5372832856421,36.8292902876725,63.1707097123275,42.8862617203424,57.7831484126112,72.9967526159483,54.8678802113917,5260,681,7005,4084,3,5
"long_cut =  10 ; prob =  0.22",85.7094765191045,48.3361890161421,51.6638109838579,47.0566491082155,60.7564729745854,73.6157293624404,61.3740458015267,5092,849,5729,5360,3,5
"long_cut =  10 ; prob =  0.23",83.8916007406161,55.0545585715574,44.9454414284426,50,62.6563580363316,73.8764378038658,65.1145038167939,4984,957,4984,6105,3,5
"long_cut =  10 ; prob =  0.24",81.9895640464568,59.3380827847416,40.6619172152584,51.9296375266524,63.5859278115006,73.4823799179339,67.2401644157369,4871,1070,4509,6580,3,5
"long_cut =  10 ; prob =  0.25",80.5924928463222,62.6476688610335,37.3523311389665,53.6170212765957,64.3937865644543,73.2244448522665,68.9078097475044,4788,1153,4142,6947,3,5
"long_cut =  10 ; prob =  0.26",79.027099814846,65.8400216430697,34.1599783569303,55.3459860898267,65.0998336106489,72.7974695320495,70.4403992953611,4695,1246,3788,7301,3,5
"long_cut =  10 ; prob =  0.27",77.3102171351624,68.5814771395076,31.4185228604924,56.8651727126408,65.5300328149522,72.1239910806821,71.6265413975338,4593,1348,3484,7605,3,5
"long_cut =  10 ; prob =  0.28",75.8121528362229,70.7728379475156,29.2271620524844,58.1536475145255,65.8190851965512,71.4716430226285,72.5308279506753,4504,1437,3241,7848,3,5
"long_cut =  10 ; prob =  0.29",74.3814172698199,72.4682117413653,27.5317882586347,59.1407922912206,65.8912994855737,70.7356895889358,73.1356429829712,4419,1522,3053,8036,3,5
"long_cut =  10 ; prob =  0.3",73.0348426190877,73.8569753810082,26.1430246189918,59.9474993092014,65.8471811214811,69.9793561705696,73.5701702877275,4339,1602,2899,8190,3,5
"long_cut =  10 ; prob =  0.31",71.738764517758,75.2908287492109,24.7091712507891,60.8683233361897,65.857992737387,69.2647728011441,74.0516735173224,4262,1679,2740,8349,3,5
"long_cut =  10 ; prob =  0.32",70.4426864164282,76.6074488231581,23.3925511768419,61.7347691399912,65.8018867924528,68.5099695511246,74.4568408690546,4185,1756,2594,8495,3,5
"long_cut =  10 ; prob =  0.33",69.2307692307692,77.7527279285779,22.2472720714221,62.5075987841945,65.6976279849852,67.7728710783021,74.7798003523194,4113,1828,2467,8622,3,5
"long_cut =  10 ; prob =  0.34",67.9178589463053,78.8619352511498,21.1380647488502,63.2544285938235,65.5032467532467,66.9309624125004,75.0440399295361,4035,1906,2344,8745,3,5
"long_cut =  10 ; prob =  0.35",66.8405992257196,80.0613220308414,19.9386779691586,64.2348754448399,65.5118370040419,66.3026781540106,75.4492072812683,3971,1970,2211,8878,3,5
"long_cut =  10 ; prob =  0.36",65.2247096448409,81.0623140048697,18.9376859951303,64.8535564853556,65.038603558241,65.1501395473957,75.5372871403406,3875,2066,2100,8989,3,5
"long_cut =  10 ; prob =  0.37",64.1474499242552,81.8558932275228,18.1441067724772,65.4473639017689,64.7908874532472,64.4032852266198,75.6782149148561,3811,2130,2012,9077,3,5
"long_cut =  10 ; prob =  0.38",62.8513718229254,82.8388493101271,17.1611506898729,66.2409082845485,64.5016410433581,63.5012414543723,75.8661186142102,3734,2207,1903,9186,3,5
"long_cut =  10 ; prob =  0.39",62.0097626662178,83.7316259356119,16.2683740643881,67.1282798833819,64.4675824656575,62.9700533296869,76.1538461538461,3684,2257,1804,9285,3,5
"long_cut =  10 ; prob =  0.4",60.8315098468271,84.4801154297051,15.5198845702949,67.7413308341144,64.100744945016,62.0983538953229,76.2301820317088,3614,2327,1721,9368,3,5
"long_cut =  10 ; prob =  0.41",59.7374179431072,85.2556587609343,14.7443412390657,68.4606481481482,63.8022471910112,61.2995716457095,76.3534938344099,3549,2392,1635,9454,3,5
"long_cut =  10 ; prob =  0.42",58.4245076586433,85.87789701506,14.12210298494,68.9100655151876,63.2355620331572,60.2583243637374,76.3006459189665,3471,2470,1566,9523,3,5
"long_cut =  10 ; prob =  0.43",57.3472479380576,86.400937866354,13.599062133646,69.3184130213632,62.7671333824613,59.3988632797517,76.2654139753376,3407,2534,1508,9581,3,5
"long_cut =  10 ; prob =  0.44",56.1689951186669,86.8518351519524,13.1481648480476,69.5933263816475,62.1646795827124,58.4229139675759,76.1479741632413,3337,2604,1458,9631,3,5
"long_cut =  10 ; prob =  0.45",54.8392526510688,87.5371990260619,12.4628009739381,70.2155172413793,61.582081088744,57.3510773130545,76.1303581914269,3258,2683,1382,9707,3,5
"long_cut =  10 ; prob =  0.46",53.8293216630197,88.2496167373072,11.7503832626928,71.0508775827594,61.2526335950967,56.5717318238104,76.2419260129184,3198,2743,1303,9786,3,5
"long_cut =  10 ; prob =  0.47",52.7857263087022,88.9169447199928,11.0830552800072,71.84421534937,60.8577527653794,55.7431831917238,76.3123899001762,3136,2805,1229,9860,3,5
"long_cut =  10 ; prob =  0.48",51.3718229254334,89.394895842727,10.605104157273,72.1854304635762,60.0255679024486,54.5155758788225,76.1303581914269,3052,2889,1176,9913,3,5
"long_cut =  10 ; prob =  0.49",50.1599057397744,89.9720443682929,10.0279556317071,72.8250244379277,59.4039669091996,53.4893739230327,76.0833822665884,2980,2961,1112,9977,3,5
"long_cut =  10 ; prob =  0.5",49.0994782023228,90.3688339796194,9.63116602038055,73.1994981179423,58.7749345154141,52.5604526289236,75.9718144450969,2917,3024,1068,10021,3,5
"long_cut =  10 ; prob =  0.51",47.9717219323346,90.7926774280819,9.20732257191812,73.6243864634461,58.0921320831635,51.5650443278451,75.8543746330006,2850,3091,1021,10068,3,5
"long_cut =  10 ; prob =  0.52",46.9617909442855,91.1533952565606,8.84660474343945,73.9856801909308,57.4546952224053,50.662792809152,75.7369348209043,2790,3151,981,10108,3,5
"long_cut =  10 ; prob =  0.53",46.0191886887729,91.4960771936153,8.5039228063847,74.3540930106065,56.8517363277189,49.8159688058015,75.6312389900176,2734,3207,943,10146,3,5
"long_cut =  10 ; prob =  0.54",44.706278404309,91.9830462620615,8.01695373793849,74.9224259520451,55.9983133038161,48.6286572192318,75.4903112155021,2656,3285,889,10200,3,5
"long_cut =  10 ; prob =  0.55",43.7468439656623,92.3347461448282,7.66525385517179,75.3551754131632,55.356762513312,47.7529122110756,75.3846153846154,2599,3342,850,10239,3,5
"long_cut =  10 ; prob =  0.56",42.8547382595523,92.6323383533231,7.36766164667688,75.7062146892655,54.7291487532244,46.9274154901021,75.2671755725191,2546,3395,817,10272,3,5
"long_cut =  10 ; prob =  0.57",41.9626325534422,92.93894850753,7.06105149247002,76.0989010989011,54.095692741673,46.0983727810651,75.1556077510276,2493,3448,783,10306,3,5
"long_cut =  10 ; prob =  0.58",41.0536946641979,93.200468933177,6.79953106682297,76.385844033824,53.4048609590541,45.2387135066959,75.0088079859072,2439,3502,754,10335,3,5
"long_cut =  10 ; prob =  0.59",39.8922740279414,93.5792226530796,6.42077734692037,76.8981181051265,52.5324171561565,44.1406541011696,74.8502642395772,2370,3571,712,10377,3,5
"long_cut =  10 ; prob =  0.6",38.7645177579532,93.9219045901344,6.07809540986564,77.3597581457844,51.6483516483516,43.0612168580083,74.6799765120376,2303,3638,674,10415,3,5
"long_cut =  10 ; prob =  0.61",37.6199293048308,94.1653891243575,5.83461087564253,77.5503122831367,50.6630397823869,41.9387525332132,74.4392248972402,2235,3706,647,10442,3,5
"long_cut =  10 ; prob =  0.62",36.7446557818549,94.3998557128686,5.60014428713139,77.8530670470756,49.9256718124643,41.0832580548028,74.286553141515,2183,3758,621,10468,3,5
"long_cut =  10 ; prob =  0.63",35.987207540818,94.6162864099558,5.38371359004419,78.1718464351005,49.2853849700323,40.341144948866,74.1632413388139,2138,3803,597,10492,3,5
"long_cut =  10 ; prob =  0.64",34.8257869045615,94.8056632699071,5.19433673009289,78.2230623818525,48.1947356161193,39.1722518838275,73.8813857897827,2069,3872,576,10513,3,5
"long_cut =  10 ; prob =  0.65",33.7653593671099,95.0311119127063,4.96888808729371,78.4513101290575,47.2111084961167,38.1064549219255,73.6582501467998,2006,3935,551,10538,3,5
"long_cut =  10 ; prob =  0.66",32.8564214778657,95.2475426097935,4.75245739020651,78.7414279951593,46.3657957244656,37.1908699462714,73.4820904286553,1952,3989,527,10562,3,5
"long_cut =  10 ; prob =  0.67",32.0821410536947,95.5270989268645,4.47290107313554,79.3505412156536,45.6909984418075,36.4213100970725,73.3940105695831,1906,4035,496,10593,3,5
"long_cut =  10 ; prob =  0.68",31.2068675307187,95.653350166832,4.346649833168,79.3664383561644,44.7988401594781,35.5172413793103,73.1708749266001,1854,4087,482,10607,3,5
"long_cut =  10 ; prob =  0.69",30.4325871065477,95.7615655153756,4.2384344846244,79.3678665496049,43.9956199050979,34.7131556716074,72.9712272460364,1808,4133,470,10619,3,5
"long_cut =  10 ; prob =  0.7",29.3721595690961,95.8697808639192,4.1302191360808,79.2101679527917,42.8536345776032,33.6003388916702,72.6717557251908,1745,4196,458,10631,3,5
"long_cut =  10 ; prob =  0.71",28.7830331594008,96.0230859410226,3.97691405897737,79.4979079497908,42.2639644092931,32.9924754003473,72.5660598943042,1710,4231,441,10648,3,5
"long_cut =  10 ; prob =  0.72",27.8067665376199,96.1042474524303,3.89575254756966,79.2706333973129,41.1713395638629,31.9560507582792,72.2783323546682,1652,4289,432,10657,3,5
"long_cut =  10 ; prob =  0.73",27.0493182965831,96.2575525295338,3.74244747046623,79.4757665677547,40.3616727364059,31.160319553246,72.1139166177334,1607,4334,415,10674,3,5
"long_cut =  10 ; prob =  0.74",26.275037872412,96.3928217152133,3.60717828478673,79.6022437531872,39.5089850670716,30.3401360544218,71.9318849089841,1561,4380,400,10689,3,5
"long_cut =  10 ; prob =  0.75",25.2482747012288,96.6002344665885,3.39976553341149,79.914757591902,38.3729854182655,29.2500292500293,71.7087492660012,1500,4441,377,10712,3,5
"long_cut =  10 ; prob =  0.76",24.3056724457162,96.7896113265398,3.21038867346018,80.2222222222222,37.3078413641648,28.2428414958535,71.5032295948326,1444,4497,356,10733,3,5
"long_cut =  10 ; prob =  0.77",23.7502104022892,96.9609522950672,3.03904770493282,80.720823798627,36.7017817661594,27.6536531828159,71.4210217263652,1411,4530,337,10752,3,5
"long_cut =  10 ; prob =  0.78",23.0600908937889,97.0962214807467,2.90377851925332,80.9692671394799,35.8967640508319,26.9091766184789,71.26834997064,1370,4571,322,10767,3,5
"long_cut =  10 ; prob =  0.79",22.1174886382764,97.2405086121382,2.75949138786185,81.1111111111111,34.7573072344928,25.8824456350457,71.0334703464474,1314,4627,306,10783,3,5
"long_cut =  10 ; prob =  0.8",21.3600403972395,97.3577419063937,2.64225809360628,81.2419974391805,33.8264694122351,25.0533049040512,70.8455666470934,1269,4672,293,10796,3,5
"long_cut =  10 ; prob =  0.81",20.5520956068002,97.556136712057,2.443863287943,81.8364611260054,32.8534911879457,24.1724738675958,70.6928948913682,1221,4720,271,10818,3,5
"long_cut =  10 ; prob =  0.82",19.643157717556,97.6463161691767,2.35368383082334,81.7226890756303,31.6732256751255,23.1621149571292,70.4345273047563,1167,4774,261,10828,3,5
"long_cut =  10 ; prob =  0.83",18.6668910957751,97.7815853548562,2.21841464514384,81.8450184501845,30.4002192982456,22.0749233647836,70.1820317087493,1109,4832,246,10843,3,5
"long_cut =  10 ; prob =  0.84",17.7411210233967,97.9258724862476,2.07412751375237,82.0872274143302,29.1764705882353,21.039603960396,69.9530240751615,1054,4887,230,10859,3,5
"long_cut =  10 ; prob =  0.85",16.9500084160916,98.0250698890793,1.97493011092074,82.137030995106,28.1010185572764,20.1480592236895,69.7416324133881,1007,4934,219,10870,3,5
"long_cut =  10 ; prob =  0.86",16.0579027099815,98.1152493461989,1.88475065380106,82.0292347377472,26.8581081081081,19.1358767601396,69.4891368173811,954,4987,209,10880,3,5
"long_cut =  10 ; prob =  0.87",15.1994613701397,98.2595364775904,1.7404635224096,82.3905109489051,25.664345601819,18.1617055510861,69.2836171462126,903,5038,193,10896,3,5
"long_cut =  10 ; prob =  0.88",14.1222016495539,98.4038236089819,1.59617639101812,82.5787401574803,24.1195917780653,16.9289749798224,69.0017615971814,839,5102,177,10912,3,5
"long_cut =  10 ; prob =  0.89",13.0449419289682,98.5300748489494,1.46992515105059,82.6226012793177,22.5323448175607,15.6869889077807,68.7081620669407,775,5166,163,10926,3,5
"long_cut =  10 ; prob =  0.9",11.9340178421141,98.7284696546127,1.27153034538732,83.4117647058823,20.8805772345752,14.4023726334606,68.4497944803288,709,5232,141,10948,3,5
"long_cut =  10 ; prob =  0.91",10.924086854065,98.8186491117324,1.18135088826765,83.2051282051282,19.3126022913257,13.2211538461538,68.1561949500881,649,5292,131,10958,3,5
"long_cut =  10 ; prob =  0.92",10.1329742467598,98.8998106231401,1.10018937685995,83.1491712707182,18.0645161290323,12.2917347272133,67.9330593071051,602,5339,122,10967,3,5
"long_cut =  10 ; prob =  0.93",9.19037199124726,98.9358824059879,1.06411759401208,82.2289156626506,16.5329295987888,11.1757000163747,67.6277157956547,546,5395,118,10971,3,5
"long_cut =  10 ; prob =  0.94",8.31509846827133,99.0801695373794,0.919830462620619,82.8859060402685,15.1139666513691,10.1395730706076,67.4163241338814,494,5447,102,10987,3,5
"long_cut =  10 ; prob =  0.95",7.45665712842956,99.1974028316349,0.802597168365049,83.2706766917293,13.6876255213966,9.1167270332565,67.1931884908984,443,5498,89,11000,3,5
"long_cut =  10 ; prob =  0.96",6.58138360545363,99.3507079087384,0.649292091261611,84.4492440604752,12.211118051218,8.06950922524456,66.9876688197299,391,5550,72,11017,3,5
"long_cut =  10 ; prob =  0.97",5.85759973068507,99.4769591487059,0.523040851294077,85.7142857142857,10.9658106191902,7.19900703351262,66.8173810921903,348,5593,58,11031,3,5
"long_cut =  10 ; prob =  0.98",4.62885036189194,99.6392821715213,0.360717828478674,87.3015873015873,8.79156010230179,5.71037003197807,66.4944216089254,275,5666,40,11049,3,5
"long_cut =  10 ; prob =  0.99",3.19811479548898,99.7655334114889,0.23446658851114,87.962962962963,6.17183693357155,3.96163469557965,66.0775102759836,190,5751,26,11063,3,5
"long_cut =  10 ; prob =  1",0,100,0,NA,NA,NA,65.1145038167939,0,5941,0,11089,3,5
"long_cut =  10 ; prob =  random_rate",33.1370624795551,0.662743720358335,33.7256279641665,34.5380156836004,33.8230383973289,197.546335993668,54.6971428571429,2026,4088,3840,7546,3,5
"long_cut =  10 ; prob =  random_50",49.4602551521099,0.496486913753733,50.3513086246267,34.5323741007194,40.6697599354448,223.873182187698,49.5828571428571,3024,3090,5733,5653,3,5
"long_cut =  11 ; prob =  0",100,0,100,33.0005871990605,49.6247240618101,71.1212351303467,33.0005871990605,5620,0,11410,0,3,5
"long_cut =  11 ; prob =  0.01",99.9644128113879,0.00876424189307625,99.9912357581069,32.9946555470723,49.6136353600918,71.1013238160326,32.9947152084557,5618,2,11409,1,3,5
"long_cut =  11 ; prob =  0.02",99.9466192170819,0.0175284837861525,99.9824715162138,32.992657856094,49.6091852506072,71.0922668016707,32.9947152084557,5617,3,11408,2,3,5
"long_cut =  11 ; prob =  0.03",99.8576512455516,0.289219982471516,99.7107800175285,33.0331390899994,49.6439471007121,71.0937697940156,33.1473869641809,5612,8,11377,33,3,5
"long_cut =  11 ; prob =  0.04",99.7686832740214,0.893952673093777,99.1060473269062,33.1480934082176,49.7625915242955,71.1638532808732,33.523194362889,5607,13,11308,102,3,5
"long_cut =  11 ; prob =  0.05",99.6263345195729,1.034180543383,98.965819456617,33.1478302054349,49.744569321665,71.1056361281146,33.5701702877275,5599,21,11292,118,3,5
"long_cut =  11 ; prob =  0.06",99.5729537366548,1.19193689745837,98.8080631025416,33.171310017783,49.7643397065362,71.1054637865311,33.6582501467998,5596,24,11274,136,3,5
"long_cut =  11 ; prob =  0.07",99.5373665480427,1.66520595968449,98.3347940403155,33.2698941358392,49.8707319247571,71.1813508423678,33.9635936582501,5594,26,11220,190,3,5
"long_cut =  11 ; prob =  0.08",99.4306049822064,1.89307624890447,98.1069237510955,33.2975807412704,49.8884028211767,71.1629565483164,34.0810334703464,5588,32,11194,216,3,5
"long_cut =  11 ; prob =  0.09",99.3594306049822,2.8396143733567,97.1603856266433,33.497300539892,50.1031852848811,71.3154533844189,34.6917204932472,5584,36,11086,324,3,5
"long_cut =  11 ; prob =  0.1",99.2348754448399,4.65381244522349,95.3461875547765,33.8903743315508,50.5254575104186,71.6175261968358,35.8661186142102,5577,43,10879,531,3,5
"long_cut =  11 ; prob =  0.11",99.0925266903915,5.62664329535495,94.373356704645,34.088265899492,50.7264198205584,71.734034057243,36.4709336465062,5569,51,10768,642,3,5
"long_cut =  11 ; prob =  0.12",98.7010676156584,7.43207712532866,92.5679228746713,34.4341672357067,51.0561921855585,71.872813496074,37.5513799177921,5547,73,10562,848,3,5
"long_cut =  11 ; prob =  0.13",98.3274021352313,8.72042068361087,91.2795793163891,34.6653283984694,51.2592180325588,71.9137971421879,38.2912507339988,5526,94,10415,995,3,5
"long_cut =  11 ; prob =  0.14",97.8291814946619,9.52673093777388,90.4732690622261,34.7512799443777,51.2849214122476,71.7735829351714,38.667058132707,5498,122,10323,1087,3,5
"long_cut =  11 ; prob =  0.15",97.153024911032,12.5153374233129,87.4846625766871,35.3581142339075,51.8469281169879,71.9898739517958,40.4462712859659,5460,160,9982,1428,3,5
"long_cut =  11 ; prob =  0.16",95.7829181494662,18.0981595092025,81.9018404907975,36.5494296577947,52.909376842933,72.3365942807998,43.7345860246624,5383,237,9345,2065,3,5
"long_cut =  11 ; prob =  0.17",93.0782918149466,27.589833479404,72.410166520596,38.7682502038094,54.737613142887,72.707308258972,49.2014092777452,5231,389,8262,3148,3,5
"long_cut =  11 ; prob =  0.18",91.4590747330961,31.4198071866784,68.5801928133216,39.6451986116467,55.3134248049502,72.5067005219354,51.2331180270112,5140,480,7825,3585,3,5
"long_cut =  11 ; prob =  0.19",90.2135231316726,33.8036809815951,66.1963190184049,40.1647785787848,55.5829633283999,72.2160499102641,52.4192601291838,5070,550,7553,3857,3,5
"long_cut =  11 ; prob =  0.2",88.4519572953737,37.4145486415425,62.5854513584575,41.0419418758256,56.0681254229641,71.8518732654949,54.2571931884909,4971,649,7141,4269,3,5
"long_cut =  11 ; prob =  0.21",85.6939501779359,49.4741454864154,50.5258545135846,45.5155467347132,59.4531201777668,72.8350624603007,61.4268937169701,4816,804,5765,5645,3,5
"long_cut =  11 ; prob =  0.22",83.7010676156584,55.626643295355,44.373356704645,48.1621787652299,61.1425229089491,72.9370173969672,64.8913681738109,4704,916,5063,6347,3,5
"long_cut =  11 ; prob =  0.23",81.9217081850534,60.34180543383,39.65819456617,50.432687041297,62.4313512780527,72.8273592964029,67.4633000587199,4604,1016,4525,6885,3,5
"long_cut =  11 ; prob =  0.24",80.355871886121,63.7861524978089,36.2138475021911,52.2201665124884,63.3024950939165,72.5391930095091,69.2542571931885,4516,1104,4132,7278,3,5
"long_cut =  11 ; prob =  0.25",78.4519572953737,66.5819456617003,33.4180543382997,53.6244222816833,63.7046669556423,71.8031398605954,70.4991192014093,4409,1211,3813,7597,3,5
"long_cut =  11 ; prob =  0.26",76.8683274021352,69.1323400525854,30.8676599474145,55.0879877582249,64.1806566632001,71.2354066354462,71.6852613035819,4320,1300,3522,7888,3,5
"long_cut =  11 ; prob =  0.27",75.355871886121,71.0955302366345,28.9044697633655,56.219301739015,64.3959552953699,70.5527604704628,72.5014679976512,4235,1385,3298,8112,3,5
"long_cut =  11 ; prob =  0.28",73.5409252669039,72.7169149868536,27.2830850131464,57.0383659950317,64.2468521685061,69.5182668371123,72.9888432178509,4133,1487,3113,8297,3,5
"long_cut =  11 ; prob =  0.29",72.2953736654804,74.3470639789658,25.6529360210342,58.1258941344778,64.4409199048374,68.9345096708517,73.6699941280094,4063,1557,2927,8483,3,5
"long_cut =  11 ; prob =  0.3",70.8896797153025,75.6879929886065,24.3120070113935,58.9523527670909,64.3722733882695,68.130515083111,74.1045214327657,3984,1636,2774,8636,3,5
"long_cut =  11 ; prob =  0.31",69.6085409252669,76.8624014022787,23.1375985977213,59.7069597069597,64.2786723627999,67.3739322127308,74.4685848502642,3912,1708,2640,8770,3,5
"long_cut =  11 ; prob =  0.32",68.2562277580071,78.2208588957055,21.7791411042945,60.6866002214839,64.2492253580102,66.5949098989618,74.9324721080446,3836,1784,2485,8925,3,5
"long_cut =  11 ; prob =  0.33",66.7615658362989,79.4829097283085,20.5170902716915,61.578860988019,64.0655681721164,65.6563888986106,75.2847915443335,3752,1868,2341,9069,3,5
"long_cut =  11 ; prob =  0.34",65.4448398576512,80.5346187554777,19.4653812445224,62.3495507713172,63.8597100442747,64.8014376827936,75.554903112155,3678,1942,2221,9189,3,5
"long_cut =  11 ; prob =  0.35",64.0925266903915,81.6389132340053,18.3610867659947,63.2262594347902,63.6564460546081,63.9173794229336,75.8485026423958,3602,2018,2095,9315,3,5
"long_cut =  11 ; prob =  0.36",62.9715302491103,82.6906222611744,17.3093777388256,64.1820819731592,63.5710436500808,63.2099735657641,76.1832061068702,3539,2081,1975,9435,3,5
"long_cut =  11 ; prob =  0.37",61.797153024911,83.453111305872,16.546888694128,64.7826897966797,63.2547126855478,62.3720412341511,76.3065179095713,3473,2147,1888,9522,3,5
"long_cut =  11 ; prob =  0.38",60.6939501779359,84.2418930762489,15.7581069237511,65.4828181992705,62.9975066949857,61.5948571634945,76.4709336465062,3411,2209,1798,9612,3,5
"long_cut =  11 ; prob =  0.39",59.4839857651246,84.9517966695881,15.0482033304119,66.0671936758893,62.6029962546817,60.6935366739288,76.5472695243688,3343,2277,1717,9693,3,5
"long_cut =  11 ; prob =  0.4",58.0427046263345,85.5828220858896,14.4171779141104,66.4764621968616,61.97397169184,59.5538028991857,76.4944216089254,3262,2358,1645,9765,3,5
"long_cut =  11 ; prob =  0.41",56.9217081850534,86.205083260298,13.794916739702,67.0228367902786,61.5606658327721,58.6907863354493,76.5413975337639,3199,2421,1574,9836,3,5
"long_cut =  11 ; prob =  0.42",55.8362989323843,86.9588080631025,13.0411919368975,67.8339818417639,61.2531719695491,57.8838633512875,76.6881972988843,3138,2482,1488,9922,3,5
"long_cut =  11 ; prob =  0.43",54.7153024911032,87.7738825591586,12.2261174408414,68.7919463087248,60.9514370664024,57.0500927643785,76.8643570170288,3075,2545,1395,10015,3,5
"long_cut =  11 ; prob =  0.44",53.2562277580071,88.2296231375986,11.7703768624014,69.0267527675277,60.1245480112495,55.8062350835322,76.6881972988843,2993,2627,1343,10067,3,5
"long_cut =  11 ; prob =  0.45",52.2775800711744,88.7730061349693,11.2269938650307,69.6373548234179,59.7215164142697,55.0207872954043,76.729301233118,2938,2682,1281,10129,3,5
"long_cut =  11 ; prob =  0.46",51.1743772241993,89.3952673093777,10.6047326906223,70.3866862457171,59.2623119719761,54.1293382519009,76.7821491485614,2876,2744,1210,10200,3,5
"long_cut =  11 ; prob =  0.47",49.982206405694,89.7984224364592,10.2015775635408,70.7022401208155,58.5635359116022,53.0941670131932,76.6588373458602,2809,2811,1164,10246,3,5
"long_cut =  11 ; prob =  0.48",49.1281138790036,90.1928133216477,9.80718667835232,71.159793814433,58.1263157894737,52.3710166919575,76.6412213740458,2761,2859,1119,10291,3,5
"long_cut =  11 ; prob =  0.49",47.7758007117438,90.6222611744084,9.37773882559159,71.5046604527297,57.28,51.1720983419097,76.4826776277158,2685,2935,1070,10340,3,5
"long_cut =  11 ; prob =  0.5",46.3879003558719,91.034180543383,8.96581945661701,71.8181818181818,56.3675675675676,49.923400995787,76.3006459189665,2607,3013,1023,10387,3,5
"long_cut =  11 ; prob =  0.51",45.2669039145907,91.4373356704645,8.5626643295355,72.2522010792389,55.6613062028224,48.9211953386408,76.2008220786847,2544,3076,977,10433,3,5
"long_cut =  11 ; prob =  0.52",44.5729537366548,91.8317265556529,8.16827344434706,72.8833284841431,55.3163299105664,48.3273527028591,76.2360540223136,2505,3115,932,10478,3,5
"long_cut =  11 ; prob =  0.53",43.55871886121,92.2173531989483,7.78264680105171,73.3812949640288,54.6672621706119,47.4124573907654,76.159718144451,2448,3172,888,10522,3,5
"long_cut =  11 ; prob =  0.54",42.5266903914591,92.5942156003506,7.40578439964943,73.8794435857805,53.9808018068888,46.4709313630177,76.0716382853787,2390,3230,845,10565,3,5
"long_cut =  11 ; prob =  0.55",41.3701067615658,92.8133216476775,7.18667835232253,73.9268680445151,53.0519110096977,45.3658536585366,75.8367586611861,2325,3295,820,10590,3,5
"long_cut =  11 ; prob =  0.56",40.3380782918149,93.2340052585451,6.76599474145486,74.5969068772623,52.361704584825,44.4178847133508,75.778038755138,2267,3353,772,10638,3,5
"long_cut =  11 ; prob =  0.57",39.1992882562278,93.5056967572305,6.49430324276951,74.8301630434783,51.4479215319944,43.3252045311517,75.5842630651791,2203,3417,741,10669,3,5
"long_cut =  11 ; prob =  0.58",38.1316725978648,93.7861524978089,6.21384750219106,75.140252454418,50.590179414542,42.2982788567819,75.4198473282443,2143,3477,709,10701,3,5
"long_cut =  11 ; prob =  0.59",37.2241992882562,94.022787028922,5.97721297107801,75.4145638067772,49.8451274720038,41.4191811198226,75.2789195537287,2092,3528,682,10728,3,5
"long_cut =  11 ; prob =  0.6",36.1743772241993,94.3120070113935,5.68799298860648,75.8016405667412,48.9761503252228,40.3982195373977,75.1262477980035,2033,3587,649,10761,3,5
"long_cut =  11 ; prob =  0.61",35.1957295373665,94.5574057843996,5.44259421560035,76.1061946902655,48.1323762014844,39.4353841859723,74.9677040516735,1978,3642,621,10789,3,5
"long_cut =  11 ; prob =  0.62",34.5017793594306,94.8028045574058,5.19719544259422,76.5797788309637,47.5711481844946,38.7613945306253,74.9031121550206,1939,3681,593,10817,3,5
"long_cut =  11 ; prob =  0.63",33.3985765124555,95.0394390885188,4.96056091148116,76.8317642243144,46.5583529703584,37.6559804196927,74.697592483852,1877,3743,566,10844,3,5
"long_cut =  11 ; prob =  0.64",32.6512455516014,95.170902716915,4.82909728308502,76.9069572506287,45.8406195353485,36.8977720582321,74.539048737522,1835,3785,551,10859,3,5
"long_cut =  11 ; prob =  0.65",31.4590747330961,95.3461875547765,4.65381244522349,76.9030013049152,44.6521025381993,35.6753702732152,74.2630651790957,1768,3852,531,10879,3,5
"long_cut =  11 ; prob =  0.66",30.4982206405694,95.4864154250657,4.51358457493427,76.8954688200987,43.6743534208179,34.6837184831438,74.0399295361128,1714,3906,515,10895,3,5
"long_cut =  11 ; prob =  0.67",29.7330960854093,95.6003505696757,4.39964943032428,76.8982972848596,42.8846400615937,33.890398734434,73.8637698179683,1671,3949,502,10908,3,5
"long_cut =  11 ; prob =  0.68",28.8612099644128,95.7318141980719,4.26818580192814,76.9084874348032,41.971794540044,32.9822278254504,73.6641221374046,1622,3998,487,10923,3,5
"long_cut =  11 ; prob =  0.69",28.0604982206406,95.9158632778265,4.08413672217354,77.1904062652961,41.1588150854757,32.1534885617583,73.523194362889,1577,4043,466,10944,3,5
"long_cut =  11 ; prob =  0.7",27.4377224199288,96.0473269062226,3.95267309377739,77.370797792273,40.5096545382898,31.5041065664201,73.4057545507927,1542,4078,451,10959,3,5
"long_cut =  11 ; prob =  0.71",26.423487544484,96.2138475021911,3.78615249780894,77.4647887323944,39.4055990447127,30.4340697626757,73.1826189078098,1485,4135,432,10978,3,5
