"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.821551132464,70.8190180649451,85.8501719690456,54.821551132464,9585,0,7899,0,3,7
"long_cut =  5 ; prob =  0.57",56.9329660238751,88.5557961928645,11.4442038071355,83.1656606304494,67.5933496865631,60.7664412427717,72.79954246497,4960,3752,1004,7769,3,7
"long_cut =  5 ; prob =  0.58",55.8884297520661,89.0915308332383,10.9084691667617,83.5736354273944,66.9830788278993,59.8539607611742,72.5478981984558,4869,3843,957,7816,3,7
"long_cut =  5 ; prob =  0.59",55.0619834710744,89.5816710361336,10.4183289638664,83.9957975836106,66.5187547666921,59.1360733745901,72.3820417500715,4797,3915,914,7859,3,7
"long_cut =  5 ; prob =  0.6",54.3273645546373,90.0946084577682,9.90539154223185,84.4876829703677,66.1310605002096,58.504326328801,72.2733771804404,4733,3979,869,7904,3,7
"long_cut =  5 ; prob =  0.61",53.5697887970615,90.3681750826399,9.63182491736008,84.6698113207547,65.6214848143982,57.8171456888008,72.0331712896769,4667,4045,845,7928,3,7
"long_cut =  5 ; prob =  0.62",52.7548209366391,90.7785250199476,9.22147498005243,85.0323774283071,65.1129843451158,57.0889126276302,71.8329997140406,4596,4116,809,7964,3,7
"long_cut =  5 ; prob =  0.63",51.9398530762167,91.1660777385159,8.83392226148409,85.377358490566,64.58749643163,56.3539902361263,71.6213897626537,4525,4187,775,7998,3,7
"long_cut =  5 ; prob =  0.64",51.2052341597796,91.462441582127,8.53755841787302,85.6238003838772,64.0856198822008,55.6817614459034,71.4040606233915,4461,4251,749,8024,3,7
"long_cut =  5 ; prob =  0.65",50.2180899908173,91.793001253847,8.20699874615297,85.8684985279686,63.3736510465706,54.7655408957765,71.0780669144981,4375,4337,720,8053,3,7
"long_cut =  5 ; prob =  0.66",49.5064279155188,92.0893650974581,7.91063490254189,86.1394048332335,62.8763029375319,54.1086438338979,70.8721761509865,4313,4399,694,8079,3,7
"long_cut =  5 ; prob =  0.67",48.6799816345271,92.4313233785478,7.56867662145219,86.4627930682977,62.2897848277888,53.3418861469575,70.6319702602231,4241,4471,664,8109,3,7
"long_cut =  5 ; prob =  0.68",47.77318640955,92.7618830502679,7.23811694973213,86.7625599332916,61.6181804722777,52.4908563501072,70.346010866457,4162,4550,635,8138,3,7
"long_cut =  5 ; prob =  0.69",46.8434343434343,93.0126524564003,6.98734754359968,86.9407754580315,60.883186632851,51.6033584543017,70.008578781813,4081,4631,613,8160,3,7
"long_cut =  5 ; prob =  0.7",45.9710743801653,93.35461073749,6.64538926250997,87.2929380993897,60.2255639097744,50.7784765189167,69.7454961395482,4005,4707,583,8190,3,7
"long_cut =  5 ; prob =  0.71",44.9839302112029,93.5597857061439,6.44021429385615,87.3996431757359,59.3967869051228,49.819485406285,69.3565913640263,3919,4793,565,8208,3,7
"long_cut =  5 ; prob =  0.72",44.1919191919192,93.8447509403853,6.15524905961473,87.6993166287016,58.7696534880171,49.0595850960803,69.1049470975122,3850,4862,540,8233,3,7
"long_cut =  5 ; prob =  0.73",43.4228650137741,94.0727231277784,5.92727687222159,87.9154078549849,58.1329235497503,48.3129421981559,68.836145267372,3783,4929,520,8253,3,7
"long_cut =  5 ; prob =  0.74",42.619375573921,94.4260800182378,5.57391998176222,88.3626844359829,57.5034845903671,47.5416133162612,68.6130969402345,3713,4999,489,8284,3,7
"long_cut =  5 ; prob =  0.75",41.8044077134986,94.6768494243702,5.32315057562978,88.6347043076174,56.813041104438,46.7438457786791,68.3328567343437,3642,5070,467,8306,3,7
"long_cut =  5 ; prob =  0.76",40.7139577594123,94.9276188305027,5.07238116949732,88.8527054108216,55.8406801007557,45.6616889804325,67.9153560194452,3547,5165,445,8328,3,7
"long_cut =  5 ; prob =  0.77",39.6464646464646,95.1099965804172,4.89000341958281,88.9518413597734,54.8471615720524,44.5896052257881,67.4749785530455,3454,5258,429,8344,3,7
"long_cut =  5 ; prob =  0.78",38.7396694214876,95.383563205289,4.61643679471104,89.2857142857143,54.0345821325648,43.685927306617,67.1604232199028,3375,5337,405,8368,3,7
"long_cut =  5 ; prob =  0.79",37.9247015610652,95.6799270489,4.32007295109996,89.7094759706761,53.3118192819685,42.8745685292362,66.9030597655133,3304,5408,379,8394,3,7
"long_cut =  5 ; prob =  0.8",37.0408631772268,95.7939131425966,4.2060868574034,89.7385984427141,52.4374390640234,41.9701383831027,66.5198741778667,3227,5485,369,8404,3,7
"long_cut =  5 ; prob =  0.81",36.2718089990817,95.9762908925111,4.02370910748888,89.9516083119841,51.6973415132924,41.1876645551472,66.2281955962253,3160,5552,353,8420,3,7
"long_cut =  5 ; prob =  0.82",35.307621671258,96.113074204947,3.88692579505301,90.0204858062628,50.7214114931157,40.1933882137724,65.8164140692022,3076,5636,341,8432,3,7
"long_cut =  5 ; prob =  0.83",34.297520661157,96.2384589080132,3.76154109198678,90.0542495479204,49.6758104738155,39.1447885552586,65.3760366028024,2988,5724,330,8443,3,7
"long_cut =  5 ; prob =  0.84",33.3333333333333,96.4322352672974,3.56776473270261,90.2704382965496,48.6880710872663,38.1452778142651,64.9928510151558,2904,5808,313,8460,3,7
"long_cut =  5 ; prob =  0.85",32.3232323232323,96.6602074546905,3.33979254530947,90.5757478288839,47.6440233482785,37.0946070553521,64.603946239634,2816,5896,293,8480,3,7
"long_cut =  5 ; prob =  0.86",31.404958677686,96.8539838139747,3.1460161860253,90.8366533864542,46.6734902763562,36.1331220285262,64.2436374034887,2736,5976,276,8497,3,7
"long_cut =  5 ; prob =  0.87",30.3374655647383,97.0135643451499,2.98643565485011,90.9810671256454,45.502281139709,35.0038407543771,63.7918215613383,2643,6069,262,8511,3,7
"long_cut =  5 ; prob =  0.88",29.040404040404,97.0933546107375,2.90664538926251,90.8438061041293,44.0114812559798,33.6141152711716,63.1855876465542,2530,6182,255,8518,3,7
"long_cut =  5 ; prob =  0.89",27.9269972451791,97.3327254075003,2.66727459249971,91.2260967379078,42.7629844450303,32.4270291883247,62.7509293680297,2433,6279,234,8539,3,7
"long_cut =  5 ; prob =  0.9",26.7217630853994,97.4239142824575,2.57608571754246,91.1511354737666,41.3278892242144,31.1213304101385,62.1961681441235,2328,6384,226,8547,3,7
"long_cut =  5 ; prob =  0.91",25.1951331496786,97.6176906417417,2.38230935825829,91.30615640599,39.4926232457719,29.4615054225277,61.5327423505862,2195,6517,209,8564,3,7
"long_cut =  5 ; prob =  0.92",24.1735537190083,97.7658725635472,2.23412743645275,91.485664639444,38.2422371527147,28.3445491251682,61.0980840720618,2106,6606,196,8577,3,7
"long_cut =  5 ; prob =  0.93",22.8305785123967,97.9368517040921,2.0631482959079,91.6589861751152,36.5557801874655,26.8653087687071,60.5147269087789,1989,6723,181,8592,3,7
"long_cut =  5 ; prob =  0.94",21.2809917355372,98.0508377977887,1.94916220221133,91.5555555555556,34.5347862531433,25.1403465950696,59.7998284243637,1854,6858,171,8602,3,7
"long_cut =  5 ; prob =  0.95",19.5133149678604,98.2218169383335,1.77818306166647,91.5948275862069,32.1725965177896,23.1582388840453,59.004861309694,1700,7012,156,8617,3,7
"long_cut =  5 ; prob =  0.96",17.6652892561983,98.3927960788784,1.60720392112162,91.6071428571428,29.6189376443418,21.0660315374507,58.1698598798971,1539,7173,141,8632,3,7
"long_cut =  5 ; prob =  0.97",15.5188246097337,98.5409780006839,1.45902199931608,91.3513513513514,26.530612244898,18.6082360713499,57.1747211895911,1352,7360,128,8645,3,7
"long_cut =  5 ; prob =  0.98",13.1427915518825,98.7347543599681,1.26524564003192,91.1624203821656,22.9735152487961,15.8569687569244,56.08807549328,1145,7567,111,8662,3,7
"long_cut =  5 ; prob =  0.99",10.2043158861341,99.0083209848399,0.991679015160152,91.0860655737705,18.3526011560694,12.4078829834748,54.7612239062053,889,7823,87,8686,3,7
"long_cut =  5 ; prob =  1",0,100,0,NA,NA,NA,50.1744352301973,0,8712,0,8773,3,7
"long_cut =  5 ; prob =  random_rate",49.1113404426098,0.50803052739492,49.196947260508,49.7907463380609,49.44870980777,199.179046129789,49.96,4283,4438,4319,4460,3,7
"long_cut =  5 ; prob =  random_50",50.0859993120055,0.496639708395034,50.3360291604966,49.7097985660635,49.8971898560658,200.453390121591,49.8742857142857,4368,4353,4419,4360,3,7
"long_cut =  6 ; prob =  0",100,0,100,46.0280240205891,63.0399874671993,81.0032811965296,46.0280240205891,8048,0,9437,0,3,7
"long_cut =  6 ; prob =  0.01",99.9875745526839,0,100,46.0249370853352,63.0346232179226,80.9948466060069,46.0223048327138,8047,1,9437,0,3,7
"long_cut =  6 ; prob =  0.02",99.9875745526839,0,100,46.0249370853352,63.0346232179226,80.9948466060069,46.0223048327138,8047,1,9437,0,3,7
"long_cut =  6 ; prob =  0.03",99.9875745526839,0,100,46.0249370853352,63.0346232179226,80.9948466060069,46.0223048327138,8047,1,9437,0,3,7
"long_cut =  6 ; prob =  0.04",99.9875745526839,0,100,46.0249370853352,63.0346232179226,80.9948466060069,46.0223048327138,8047,1,9437,0,3,7
"long_cut =  6 ; prob =  0.05",99.9875745526839,0,100,46.0249370853352,63.0346232179226,80.9948466060069,46.0223048327138,8047,1,9437,0,3,7
"long_cut =  6 ; prob =  0.06",99.9875745526839,0,100,46.0249370853352,63.0346232179226,80.9948466060069,46.0223048327138,8047,1,9437,0,3,7
"long_cut =  6 ; prob =  0.07",99.9875745526839,0,100,46.0249370853352,63.0346232179226,80.9948466060069,46.0223048327138,8047,1,9437,0,3,7
"long_cut =  6 ; prob =  0.08",99.9875745526839,0,100,46.0249370853352,63.0346232179226,80.9948466060069,46.0223048327138,8047,1,9437,0,3,7
"long_cut =  6 ; prob =  0.09",99.9875745526839,0,100,46.0249370853352,63.0346232179226,80.9948466060069,46.0223048327138,8047,1,9437,0,3,7
"long_cut =  6 ; prob =  0.1",99.9875745526839,0,100,46.0249370853352,63.0346232179226,80.9948466060069,46.0223048327138,8047,1,9437,0,3,7
"long_cut =  6 ; prob =  0.11",99.9875745526839,0,100,46.0249370853352,63.0346232179226,80.9948466060069,46.0223048327138,8047,1,9437,0,3,7
"long_cut =  6 ; prob =  0.12",99.9627236580517,0,100,46.0187621553598,63.0238934586761,80.9779764061682,46.0108664569631,8045,3,9437,0,3,7
"long_cut =  6 ; prob =  0.13",99.9627236580517,0,100,46.0187621553598,63.0238934586761,80.9779764061682,46.0108664569631,8045,3,9437,0,3,7
"long_cut =  6 ; prob =  0.14",99.9502982107356,0,100,46.0156741605171,63.0185279486075,80.9695407968112,46.0051472690878,8044,4,9437,0,3,7
"long_cut =  6 ; prob =  0.15",99.9254473161034,0,100,46.0094971108187,63.0077956673326,80.952668559119,45.9937088933371,8042,6,9437,0,3,7
"long_cut =  6 ; prob =  0.16",99.8633200795229,0,100,45.9940483003319,62.9809576052034,80.9104820198929,45.9651129539605,8037,11,9437,0,3,7
"long_cut =  6 ; prob =  0.17",99.8260437375746,0,100,45.9847747696182,62.9648497198166,80.8851660189679,45.9479553903346,8034,14,9437,0,3,7
"long_cut =  6 ; prob =  0.18",99.8136182902585,0,100,45.9816828849456,62.9594795830394,80.8767266723048,45.9422362024593,8033,15,9437,0,3,7
"long_cut =  6 ; prob =  0.19",99.7514910536779,0,100,45.9662181505869,62.9326225845647,80.8345248404052,45.9136402630826,8028,20,9437,0,3,7
"long_cut =  6 ; prob =  0.2",99.639662027833,0.0211931757973932,99.9788068242026,45.9436232382262,62.8891851619481,80.7617934979656,45.8736059479554,8019,29,9435,2,3,7
"long_cut =  6 ; prob =  0.21",99.6023856858847,0.0635795273921797,99.9364204726078,45.9448615807875,62.8829182192587,80.7429642015351,45.8793251358307,8016,32,9431,6,3,7
"long_cut =  6 ; prob =  0.22",99.4781312127237,0.0953692910882696,99.9046307089117,45.9217620741081,62.83651204772,80.6633619473663,45.8392908207035,8006,42,9428,9,3,7
"long_cut =  6 ; prob =  0.23",99.2917495029821,0.158948818480449,99.8410511815195,45.8910009762821,62.7705117630886,80.546315895575,45.7878181298256,7991,57,9422,15,3,7
"long_cut =  6 ; prob =  0.24",99.0183896620278,0.402670340150472,99.5973296598495,45.8832335329341,62.7085300598048,80.3974979822437,45.7935373177009,7969,79,9399,38,3,7
"long_cut =  6 ; prob =  0.25",94.4333996023857,17.8658471972025,82.1341528027975,49.5081753631685,64.9600410273943,79.9276444481837,53.1083786102374,7600,448,7751,1686,3,7
"long_cut =  6 ; prob =  0.26",90.7803180914513,35.3184274663558,64.6815725336442,54.4817300521999,68.0958150806226,80.1061356958028,60.8464398055476,7306,742,6104,3333,3,7
"long_cut =  6 ; prob =  0.27",88.1585487077535,44.9507258662711,55.0492741337289,57.7298616761595,69.7708722588258,79.7513601007149,64.8384329425222,7095,953,5195,4242,3,7
"long_cut =  6 ; prob =  0.28",86.1456262425447,51.3828547207799,48.6171452792201,60.1770679628505,70.8569676529204,79.301352000549,67.3834715470403,6933,1115,4588,4849,3,7
"long_cut =  6 ; prob =  0.29",84.0581510934394,56.7659213733178,43.2340786266822,62.3789764868603,71.6138252262743,78.5951623022051,69.3279954246497,6765,1283,4080,5357,3,7
"long_cut =  6 ; prob =  0.3",82.2937375745527,60.601886192646,39.398113807354,64.0460303645682,72.0321931589537,77.8571932381915,70.5862167572205,6623,1425,3718,5719,3,7
"long_cut =  6 ; prob =  0.31",80.6660039761431,63.7596693864576,36.2403306135424,65.4963680387409,72.2939866369711,77.0948128443853,71.5413211323992,6492,1556,3420,6017,3,7
"long_cut =  6 ; prob =  0.32",78.8146123260437,66.610151531207,33.389848468793,66.810617231936,72.3178656937635,76.0806985558701,72.2276236774378,6343,1705,3151,6286,3,7
"long_cut =  6 ; prob =  0.33",77.4850894632207,68.6552929956554,31.3447070043446,67.826843593648,72.3349959401462,75.3394867829701,72.7194738347155,6236,1812,2958,6479,3,7
"long_cut =  6 ; prob =  0.34",75.8946322067594,70.5520822295221,29.4479177704779,68.7296050410712,72.1346324180691,74.3445556123567,73.0111524163569,6108,1940,2779,6658,3,7
"long_cut =  6 ; prob =  0.35",74.7142147117296,72.3323089965031,27.6676910034969,69.724025974026,72.1329174664107,73.6598392787142,73.4286531312554,6013,2035,2611,6826,3,7
"long_cut =  6 ; prob =  0.36",73.3474155069582,73.6462858959415,26.3537141040585,70.357568533969,71.8213894634384,72.7292888472722,73.5087217615099,5903,2145,2487,6950,3,7
"long_cut =  6 ; prob =  0.37",72.3161033797217,75.3311433718343,24.6688566281657,71.4285714285714,71.8695974314646,72.136836886465,73.9433800400343,5820,2228,2328,7109,3,7
"long_cut =  6 ; prob =  0.38",71.5954274353877,76.6875066228674,23.3124933771326,72.3687515699573,71.9800124921924,71.7487672461025,74.3437231913068,5762,2286,2200,7237,3,7
"long_cut =  6 ; prob =  0.39",70.3653081510934,77.8743244675215,22.1256755324785,73.061540446394,71.6880815241471,70.8885161354931,74.418072633686,5663,2385,2088,7349,3,7
"long_cut =  6 ; prob =  0.4",69.3961232604374,79.114125251669,20.885874748331,73.9147697194283,71.5842091771341,70.2551071752038,74.6411209608236,5585,2463,1971,7466,3,7
"long_cut =  6 ; prob =  0.41",68.3275347912525,80.1419942778425,19.8580057221575,74.5829377458294,71.3183321444783,69.4932389738405,74.7040320274521,5499,2549,1874,7563,3,7
"long_cut =  6 ; prob =  0.42",67.1098409542744,80.9791247218396,19.0208752781604,75.0555864369094,70.8606664917345,68.5614908093836,74.595367457821,5401,2647,1795,7642,3,7
"long_cut =  6 ; prob =  0.43",65.9542743538767,81.975203984317,18.024796015683,75.7312027393351,70.505412764827,67.7023545317722,74.6010866456963,5308,2740,1701,7736,3,7
"long_cut =  6 ; prob =  0.44",64.9229622266402,82.8335276041115,17.1664723958885,76.3330898466034,70.167192640838,66.923687783385,74.5896482699457,5225,2823,1620,7817,3,7
"long_cut =  6 ; prob =  0.45",63.9289264413519,83.5540955812228,16.4459044187772,76.8254442287591,69.7863682604273,66.14981100054,74.5210180154418,5145,2903,1552,7885,3,7
"long_cut =  6 ; prob =  0.46",62.9721669980119,84.3276464978277,15.6723535021723,77.409500534596,69.4484412470024,65.4121169880482,74.4981412639405,5068,2980,1479,7958,3,7
"long_cut =  6 ; prob =  0.47",61.9160039761431,84.9528451838508,15.0471548161492,77.8228955177261,68.9640855304131,64.5549941702293,74.3494423791822,4983,3065,1420,8017,3,7
"long_cut =  6 ; prob =  0.48",60.9219681908549,85.4720779908869,14.5279220091131,78.1479120178515,68.4680910487362,63.7316071335725,74.1721475550472,4903,3145,1371,8066,3,7
"long_cut =  6 ; prob =  0.49",60.1267395626243,85.9277312705309,14.0722687294691,78.4660288633047,68.0830109039747,63.0751583722203,74.0520446096654,4839,3209,1328,8109,3,7
"long_cut =  6 ; prob =  0.5",59.1078528827038,86.6800890113383,13.3199109886617,79.0987695377453,67.6575167117053,62.2546196932419,73.9891335430369,4757,3291,1257,8180,3,7
"long_cut =  6 ; prob =  0.51",58.175944333996,87.3052876973615,12.6947123026386,79.6258503401361,67.2314761631246,61.4887581424669,73.8976265370317,4682,3366,1198,8239,3,7
"long_cut =  6 ; prob =  0.52",57.2316103379722,87.9728727349793,12.0271272650207,80.2299251001568,66.806875045326,60.7123085440118,73.8232770946526,4606,3442,1135,8302,3,7
"long_cut =  6 ; prob =  0.53",56.4239562624254,88.4179294267246,11.5820705732754,80.5999290024849,66.3791843297764,60.0248506318405,73.6917357735202,4541,3507,1093,8344,3,7
"long_cut =  6 ; prob =  0.54",55.6287276341948,88.8523895305711,11.1476104694288,80.9730511846627,65.9497679899831,59.3436017072718,73.5601944523878,4477,3571,1052,8385,3,7
"long_cut =  6 ; prob =  0.55",54.808648111332,89.2126735191268,10.7873264808732,81.2488487750967,65.4596720338354,58.6241726695197,73.3771804403775,4411,3637,1018,8419,3,7
"long_cut =  6 ; prob =  0.56",54.0506958250497,89.7213097382643,10.2786902617357,81.7669172932331,65.08078994614,57.9814459373001,73.3028309979983,4350,3698,970,8467,3,7
"long_cut =  6 ; prob =  0.57",53.2181908548708,90.1133834905161,9.88661650948395,82.1127300613497,64.58082026538,57.2471129170231,73.1312553617386,4283,3765,933,8504,3,7
"long_cut =  6 ; prob =  0.58",52.1744532803181,90.3994913637809,9.60050863621914,82.2526934378061,63.848551661218,56.2913907284768,72.8052616528453,4199,3849,906,8531,3,7
"long_cut =  6 ; prob =  0.59",51.4165009940358,90.81275829183,9.18724170816997,82.6773226773227,63.4030491074849,55.6227652767696,72.6794395195882,4138,3910,867,8570,3,7
"long_cut =  6 ; prob =  0.6",50.6088469184891,91.1518491045883,8.84815089541168,82.9869600651997,62.8743439333128,54.8921832884097,72.4907063197026,4073,3975,835,8602,3,7
"long_cut =  6 ; prob =  0.61",49.6023856858847,91.4909399173466,8.50906008265339,83.2533889468196,62.1661605543876,53.9649065888015,72.2104661138118,3992,4056,803,8634,3,7
"long_cut =  6 ; prob =  0.62",48.7450298210736,91.8406273180036,8.1593726819964,83.5925847006179,61.5807236480653,53.1787989697709,72.0045753503003,3923,4125,770,8667,3,7
"long_cut =  6 ; prob =  0.63",47.7758449304175,92.1373317791671,7.86266822083289,83.8238500109004,60.8626830233478,52.271676772071,71.7186159565342,3845,4203,742,8695,3,7
"long_cut =  6 ; prob =  0.64",46.7942345924453,92.4446328282293,7.55536717177069,84.0812681402099,60.1261275644608,51.3484769981729,71.4326565627681,3766,4282,713,8724,3,7
"long_cut =  6 ; prob =  0.65",46.0238568588469,92.6671611741019,7.33283882589806,84.2584167424932,59.5306975249116,50.6176888597354,71.1981698598799,3704,4344,692,8745,3,7
"long_cut =  6 ; prob =  0.66",45.2410536779324,92.9850588110628,7.01494118893716,84.6153846153846,58.9587887620436,49.8835456911906,71.0094366599943,3641,4407,662,8775,3,7
"long_cut =  6 ; prob =  0.67",44.470675944334,93.292359860125,6.70764013987496,84.97150997151,58.3849918433932,49.1566860784529,70.8207034601087,3579,4469,633,8804,3,7
"long_cut =  6 ; prob =  0.68",43.5636182902584,93.5360813817951,6.46391861820493,85.1797862001944,57.6455113449523,48.2813704968602,70.5347440663426,3506,4542,610,8827,3,7
