"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.92",0.568181818181818,100,0,100,1.12994350282486,0.709219858156028,98,2,350,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.93",0.568181818181818,100,0,100,1.12994350282486,0.709219858156028,98,2,350,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.94",0.568181818181818,100,0,100,1.12994350282486,0.709219858156028,98,2,350,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.95",0.568181818181818,100,0,100,1.12994350282486,0.709219858156028,98,2,350,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.96",0.284090909090909,100,0,100,0.56657223796034,0.35486160397445,97.9942857142857,1,351,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.97",0.284090909090909,100,0,100,0.56657223796034,0.35486160397445,97.9942857142857,1,351,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.98",0,100,0,NA,NA,NA,97.9885714285714,0,352,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.99",0,100,0,NA,NA,NA,97.9885714285714,0,352,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  1",0,100,0,NA,NA,NA,97.9885714285714,0,352,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  random_rate",2.55681818181818,0.977373454630278,2.26265453697224,2.26700251889169,2.40320427236315,207.479224376731,95.8228571428571,9,343,388,16760,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  random_50",45.1704545454545,0.500466526708654,49.9533473291346,1.82234957020057,3.50336014101575,447.893022796803,49.9485714285714,159,193,8566,8582,2,1,6,4120,"spender"
